Genome Name,Study,Region,Country,Site,Cluster,Year,Mortality,N50,contig_count,total_size,resistance_score,ST,K_locus,K_type,K_locus_confidence,O_locus,O_type,O_locus_confidence,O_genotype,O_locus_variant
K70650,Kilifi,Eastern Africa,Kenya,50,Kilifi135,2016,0,162889,178,5556994,0,ST313,KL180,unknown (KL180),Untypeable,O1/O2v3,O2a,Typeable,O2a.v3,O2a (O1/O2v3)
K70875,Kilifi,Eastern Africa,Kenya,50,Kilifi136,2017,0,368462,125,5713174,1,ST25,KL2,K2,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
K71359,Kilifi,Eastern Africa,Kenya,50,Kilifi137,2017,0,726014,85,5415113,0,ST628,KL123,unknown (KL123),Typeable,O3b,O3b,Typeable,O3b,O3b
K75028,Kilifi,Eastern Africa,Kenya,50,Kilifi139,2017,1,129803,417,5435474,1,ST37,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
K77559,Kilifi,Eastern Africa,Kenya,50,Kilifi140,2017,0,43364,703,5676013,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K77837,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2017,1,140560,557,5689973,1,ST3247,KL102,Capsule null,Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K77856,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2017,1,224519,477,5696727,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K77867,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,NA,133684,528,5698129,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K77982,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,0,158519,507,5712399,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K77986,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,1,173772,473,5688410,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K78020,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,1,277991,486,5680618,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K78037,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,0,131698,524,5686514,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K78150,Kilifi,Eastern Africa,Kenya,50,Kilifi141,2018,1,152424,478,5683026,1,ST3247,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K78028,Kilifi,Eastern Africa,Kenya,50,Kilifi142,2018,0,845989,91,5264735,1,ST6777,KL28,K28,Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K79771,Kilifi,Eastern Africa,Kenya,50,Kilifi143,2018,1,133350,255,5510355,1,ST327,KL39,K39,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K80181,Kilifi,Eastern Africa,Kenya,50,Kilifi143,2018,0,183283,244,5511844,1,ST327,KL39,K39,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K80409,Kilifi,Eastern Africa,Kenya,50,Kilifi144,2018,0,172346,333,5511381,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K81045,Kilifi,Eastern Africa,Kenya,50,Kilifi144,2018,0,265025,162,5530469,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K82187,Kilifi,Eastern Africa,Kenya,50,Kilifi145,2018,1,243986,129,5269623,0,ST105,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
K84586,Kilifi,Eastern Africa,Kenya,50,Kilifi146,2018,1,126950,349,5522880,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K84588,Kilifi,Eastern Africa,Kenya,50,Kilifi146,2018,NA,165561,348,5512653,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K84774,Kilifi,Eastern Africa,Kenya,50,Kilifi146,2018,1,179960,312,5517224,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K84249,Kilifi,Eastern Africa,Kenya,50,Kilifi147,2018,0,179587,272,5284480,0,ST491,KL118,unknown (KL118),Typeable,OL13,O13,Typeable,O13,OL13
K84587,Kilifi,Eastern Africa,Kenya,50,Kilifi148,2018,0,126949,212,5637631,1,ST336,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84590,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,1,110423,250,5451582,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84682,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,1,172419,242,5462978,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84883,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,263449,218,5455920,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84906,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,131933,238,5461709,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84920,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,130296,249,5455245,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85130,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,1,195167,217,5458978,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85135,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,132412,260,5457002,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85420,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,54457,367,5448353,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85550,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,NA,328403,130,5470470,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85900,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,152370,229,5459352,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K85908,Kilifi,Eastern Africa,Kenya,50,Kilifi149,2018,0,171460,231,5458449,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K84816,Kilifi,Eastern Africa,Kenya,50,Kilifi150,2018,0,27971,447,5421438,1,ST1786,KL38,K38,Typeable,O3b,O3b,Typeable,O3b,O3b
K84817,Kilifi,Eastern Africa,Kenya,50,Kilifi151,2018,1,46917,400,5446383,1,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
K87339,Kilifi,Eastern Africa,Kenya,50,Kilifi152,2018,0,31490,465,5519738,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K88197,Kilifi,Eastern Africa,Kenya,50,Kilifi153,2018,0,160464,355,5693576,1,ST2800,KL47,K47,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K89999,Kilifi,Eastern Africa,Kenya,50,Kilifi154,2018,1,349065,152,5529167,1,ST48,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
K90155,Kilifi,Eastern Africa,Kenya,50,Kilifi155,2018,0,346347,111,5344396,0,ST4813,KL55,K55,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
K92044,Kilifi,Eastern Africa,Kenya,50,Kilifi156,2018,0,203520,215,5645405,1,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
K92868,Kilifi,Eastern Africa,Kenya,50,Kilifi157,2018,0,209904,159,5542294,1,ST413,KL112,unknown (KL112),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
K96134,Kilifi,Eastern Africa,Kenya,50,Kilifi158,2019,1,149352,246,5400410,0,ST18,KL23,K23,Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
BL13272-IDRL-AKU_S11,AKU,Southern Asia,Pakistan,11,AKU5,2023,NA,134508,202,5674157,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL13668-IDRL-AKU_S10,AKU,Southern Asia,Pakistan,11,AKU7,2023,NA,166522,132,5431330,2,ST870,KL17,K17,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL15906-IDRL-AKU_S15,AKU,Southern Asia,Pakistan,11,AKU10,2023,NA,142552,199,5724752,2,ST231,KL144,unknown (KL144),Typeable,O4,O4,Typeable,O4,O4
BL15929-IDRL-AKU_S14,AKU,Southern Asia,Pakistan,15,AKU11,2023,NA,137286,225,5680687,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL16367-IDRL-AKU_S16,AKU,Southern Asia,Pakistan,11,AKU12,2023,NA,174868,213,5493626,1,ST1059,KL136,unknown (KL136),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
BL16796-IDRL-AKU_S21,AKU,Southern Asia,Pakistan,11,AKU14,2023,NA,175790,786,5615948,2,ST14,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL18019-IDRL-AKU_S18,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,177844,189,5561475,2,ST16,KL81,K81,Untypeable,OL13,O13,Typeable,O13,OL13
BL18037-IDRL-AKU_S22,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,177844,235,5574791,2,ST16,KL81,K81,Typeable,OL13,O13,Typeable,O13,OL13
BL18729-IDRL-AKU_S23,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,152531,174,5558235,2,ST16,KL81,K81,Typeable,OL13,O13,Typeable,O13,OL13
BL21067-IDRL-AKU_S27,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,233682,222,5560886,2,ST16,KL81,K81,Typeable,OL13,O13,Typeable,O13,OL13
BL22163-IDRL-AKU_S30,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,152202,181,5558996,2,ST16,KL81,K81,Typeable,OL13,O13,Typeable,O13,OL13
BL23017-IDRL-AKU_S31,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,177844,168,5558796,2,ST16,KL81,K81,Untypeable,OL13,O13,Typeable,O13,OL13
BL23350-IDRL-AKU_S32,AKU,Southern Asia,Pakistan,10,AKU15,2023,NA,253504,185,5560755,2,ST16,KL81,K81,Untypeable,OL13,O13,Typeable,O13,OL13
BL21221-IDRL-AKU_S40,AKU,Southern Asia,Pakistan,11,AKU21,2023,NA,173875,264,5404987,3,ST437,KL36,K36,Typeable,O4,O4,Typeable,O4,O4
BL21589-IDRL-AKU_S41,AKU,Southern Asia,Pakistan,11,AKU21,2023,NA,172915,285,5413021,2,ST437,KL36,K36,Typeable,O4,O4,Typeable,O4,O4
BL2182-IDRL-AKU_S1,AKU,Southern Asia,Pakistan,11,AKU22,2023,NA,137128,201,5674454,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL23433-IDRL-AKU_S33,AKU,Southern Asia,Pakistan,11,AKU23,2023,NA,137128,239,5681954,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL26438-IDRL-AKU_S36,AKU,Southern Asia,Pakistan,15,AKU25,2023,NA,129370,260,5671475,2,ST54,KL14,K14,Typeable,O3b,O3b,Typeable,O3b,O3b
BL30320-IDRL-AKU_S38,AKU,Southern Asia,Pakistan,11,AKU26,2023,NA,138528,233,5811406,2,ST726,KL15,K15,Typeable,O4,O4,Untypeable,O4,O4
BL37552-IDRL-AKU_S42,AKU,Southern Asia,Pakistan,11,AKU27,2023,NA,152207,226,5775512,2,ST11,KL105,unknown (KL105),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
BL39481-IDRL-AKU_S60,AKU,Southern Asia,Pakistan,11,AKU27,2023,NA,139046,224,5776607,2,ST11,KL105,unknown (KL105),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
BL44597-IDRL-AKU_S67,AKU,Southern Asia,Pakistan,11,AKU28,2023,NA,142445,303,5553596,2,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
BL39227-IDRL-AKU_S62,AKU,Southern Asia,Pakistan,11,AKU29,2023,NA,209505,221,5677274,2,ST29,KL19,K19,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL39680-IDRL-AKU_S61,AKU,Southern Asia,Pakistan,11,AKU29,2023,NA,174575,219,5679348,2,ST29,KL19,K19,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL41140-IDRL-AKU_S59,AKU,Southern Asia,Pakistan,11,AKU30,2023,NA,184638,452,5658391,2,ST29,KL54,K54,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL42708-IDRL-AKU_S57,AKU,Southern Asia,Pakistan,15,AKU32,2023,NA,134508,244,5680793,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL43101-IDRL-AKU_S65,AKU,Southern Asia,Pakistan,11,AKU33,2023,NA,179905,363,5730193,2,ST45,KL52,K52,Typeable,OL13,O13,Typeable,O13,OL13
BL44194-IDRL-AKU_S94,AKU,Southern Asia,Pakistan,11,AKU38,2023,NA,167968,202,5700433,2,ST219,KL114,unknown (KL114),Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL44745-IDRL-AKU_S49,AKU,Southern Asia,Pakistan,10,AKU39,2023,NA,177844,188,5619425,2,ST16,KL81,K81,Untypeable,OL13,O13,Typeable,O13,OL13
BL48120-IDRL-AKU_S122,AKU,Southern Asia,Pakistan,11,AKU41,2023,NA,238613,130,5380319,0,ST35,KL22,K22,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL51312-IDRL-AKU_S51,AKU,Southern Asia,Pakistan,10,AKU43,2023,NA,134879,237,5805218,2,ST105,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
BL52838-IDRL-AKU_S52,AKU,Southern Asia,Pakistan,11,AKU44,2023,NA,179498,194,5764250,2,ST101,KL17,K17,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL55705-IDRL-AKU_S53,AKU,Southern Asia,Pakistan,15,AKU45,2023,NA,152345,292,5644837,2,ST17,KL155,unknown (KL155),Typeable,OL13,O13,Typeable,O13,OL13
BL55928-IDRL-AKU_S69,AKU,Southern Asia,Pakistan,11,AKU46,2023,NA,152775,218,5796474,2,ST105,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
BL56183-IDRL-AKU_S50,AKU,Southern Asia,Pakistan,11,AKU47,2023,NA,166997,222,5804333,2,ST147,KL64,K64,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL58943-IDRL-AKU_S73,AKU,Southern Asia,Pakistan,10,AKU50,2023,NA,159861,214,5878487,2,ST147,KL64,K64,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL58960-IDRL-AKU_S71,AKU,Southern Asia,Pakistan,11,AKU51,2023,NA,152138,179,5355759,2,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
BL61433-IDRL-AKU_S74,AKU,Southern Asia,Pakistan,10,AKU52,2023,NA,194053,270,5784368,2,ST101,KL17,K17,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL70035-IDRL-AKU_S79,AKU,Southern Asia,Pakistan,15,AKU53,2023,NA,179637,171,5891037,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL71176-IDRL-AKU_S80,AKU,Southern Asia,Pakistan,11,AKU54,2023,NA,179905,145,5533142,2,ST1207,KL136,unknown (KL136),Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
BL73123-IDRL-AKU_S78,AKU,Southern Asia,Pakistan,10,AKU56,2023,NA,159861,218,5845182,2,ST147,KL64,K64,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL74124-IDRL-AKU_S85,AKU,Southern Asia,Pakistan,15,AKU58,2023,NA,168193,171,5650538,2,ST147,KL64,K64,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL75435-IDRL-AKU_S82,AKU,Southern Asia,Pakistan,10,AKU60,2023,NA,193500,237,5738789,1,ST1391-1LV,KL48,K48,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
BL75985-IDRL-AKU_S93,AKU,Southern Asia,Pakistan,11,AKU63,2023,NA,198574,373,5833174,2,ST105,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
BL75989-IDRL-AKU_S83,AKU,Southern Asia,Pakistan,11,AKU64,2023,NA,174364,264,5610967,0,ST8,KL3,K3,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL76487-IDRL-AKU_S88,AKU,Southern Asia,Pakistan,11,AKU65,2023,NA,128851,232,5568007,2,ST883-1LV,KL15,K15,Typeable,O4,O4,Untypeable,O4,O4
BL77802-IDRL-AKU_S108,AKU,Southern Asia,Pakistan,15,AKU66,2023,NA,139738,262,5792562,2,ST105,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
BL78280-IDRL-AKU_S106,AKU,Southern Asia,Pakistan,15,AKU66,2023,NA,161937,254,5790587,2,ST105,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
BL7915-IDRL-AKU_S3,AKU,Southern Asia,Pakistan,11,AKU68,2023,NA,174538,234,5628249,3,ST29,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL79171-IDRL-AKU_S111,AKU,Southern Asia,Pakistan,11,AKU69,2023,NA,177844,213,5583270,2,ST16,KL81,K81,Untypeable,OL13,O13,Typeable,O13,OL13
BL87914-IDRL-AKU_S101,AKU,Southern Asia,Pakistan,11,AKU69,2023,NA,152312,253,5601359,2,ST16,KL81,K81,Typeable,OL13,O13,Typeable,O13,OL13
BL79570-IDRL-AKU_S110,AKU,Southern Asia,Pakistan,11,AKU70,2023,NA,121425,438,5836795,2,ST297-1LV,KL109,unknown (KL109),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL79657-IDRL-AKU_S90,AKU,Southern Asia,Pakistan,15,AKU72,2023,NA,73926,363,5633861,2,ST1306,KL146,unknown (KL146),Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
BL80892-IDRL-AKU_S109,AKU,Southern Asia,Pakistan,11,AKU74,2023,NA,185734,203,5670464,2,ST29,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
BL82078-IDRL-AKU_S113,AKU,Southern Asia,Pakistan,11,AKU75,2023,NA,137469,410,5544647,2,ST17,KL25,K25,Typeable,O5,O5,Typeable,O5,O5
BL94387-IDRL-AKU_S120,AKU,Southern Asia,Pakistan,15,AKU82,2023,NA,152205,295,5381312,2,ST437,KL36,K36,Typeable,O4,O4,Typeable,O4,O4
BL95328-IDRL-AKU_S99,AKU,Southern Asia,Pakistan,11,AKU86,2023,NA,125591,410,5693111,2,ST15,KL112,Capsule null,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
14_20107_S66_scaffolds_final,DH,Southern Asia,India,2,aiims6,2019,1,188397,216,5687772,2,ST15,KL112,unknown (KL112),Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
164_21181B2_S34_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,1,374596,52,5427336,1,ST1540,KL145,unknown (KL145),Typeable,OL103,OL103,Typeable,OL103,OL103
165_21178B2_S35_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,1,392037,55,5431951,1,ST1540,KL145,unknown (KL145),Typeable,OL103,OL103,Typeable,OL103,OL103
166_21191B1_S36_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,0,374613,63,5426701,1,ST1540,KL145,unknown (KL145),Typeable,OL103,OL103,Typeable,OL103,OL103
167_21192B1_S13_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,0,360964,54,5425935,1,ST1540,KL145,unknown (KL145),Typeable,OL103,OL103,Typeable,OL103,OL103
169_21165B2_S39_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,0,316032,159,5490056,1,ST1540,KL145,unknown (KL145),Typeable,OL103,OL103,Typeable,OL103,OL103
171_21199B1_S41_scaffolds_final,DH,Southern Asia,India,2,aiims7,2021,1,322522,69,5447409,1,ST1540,KL145,Capsule null,Typeable,OL103,OL103,Typeable,OL103,OL103
173_21216B3_S43_scaffolds_final,DH,Southern Asia,India,2,aiims8,2021,0,187396,83,5646992,2,ST1263,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
174_21272B2_S44_scaffolds_final,DH,Southern Asia,India,2,aiims8,2021,0,225841,80,5615514,2,ST1263,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
175_21274B1_S45_00_scaffolds_final,DH,Southern Asia,India,2,aiims8,2021,0,178007,500,5911471,2,ST1263,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
176_21278B1_S46_scaffolds_final,DH,Southern Asia,India,2,aiims8,2021,0,187491,71,5609524,2,ST1263,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
179_21285B2_S11_scaffolds_final,DH,Southern Asia,India,2,aiims8,2021,1,239251,71,5610821,2,ST1263,KL10,K10,Typeable,O3/O3a,O3/O3a,Typeable,O3/O3a,O3/O3a
17_20167_S109_00_scaffolds_final,DH,Southern Asia,India,2,aiims9,2019,0,244371,500,5990945,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
191_21337B1-A_S13_scaffolds_final,DH,Southern Asia,India,2,aiims10,2021,0,247369,73,5558858,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
194_21341B2_S64_scaffolds_final,DH,Southern Asia,India,2,aiims10,2021,1,365879,74,5585192,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
195_21366B1_S65_scaffolds_final,DH,Southern Asia,India,2,aiims10,2021,1,306678,74,5585438,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
197_21374B2_S67_scaffolds_final,DH,Southern Asia,India,2,aiims10,2021,1,281695,80,5589810,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
198_21384B1_S68_scaffolds_final,DH,Southern Asia,India,2,aiims10,2021,1,281155,80,5591983,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
235_21403B2_S17_scaffolds_final,DH,Southern Asia,India,2,aiims10,2022,0,172330,100,5571648,2,ST11,KL15,K15,Typeable,O4,O4,Typeable,O4,O4
217_20011_S80_scaffolds_final,DH,Southern Asia,India,2,aiims12,2019,1,257005,122,5615858,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
4_20010_S56_scaffolds_final,DH,Southern Asia,India,2,aiims12,2019,1,284488,464,5847272,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
9_20049-A_S61_scaffolds_final,DH,Southern Asia,India,2,aiims12,2019,0,244371,99,5616415,3,ST231,KL51,K51,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
230_21361B2_S30_scaffolds_final,DH,Southern Asia,India,2,aiims13,2021,1,199154,97,5420686,2,ST1741,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
231_21362B2_S31_scaffolds_final,DH,Southern Asia,India,2,aiims13,2021,1,172514,110,5418496,2,ST1741,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
27_20539B1_S76_scaffolds_final,DH,Southern Asia,India,2,aiims16,2020,0,176675,119,5664795,1,ST584,KL10,K10,Typeable,O3b,O3b,Typeable,O3b,O3b
28_20590B1_S77_scaffolds_final,DH,Southern Asia,India,2,aiims17,2020,1,357339,32,5527736,0,ST560,KL9,K9,Typeable,O1/O2v2,O2afg,Typeable,O2afg,O2afg (O1/O2v2)
41_20869B1_S90_scaffolds_final,DH,Southern Asia,India,2,aiims19,2021,0,358062,81,5661137,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
44_20909B1_S92_scaffolds_final,DH,Southern Asia,India,2,aiims19,2021,0,319578,95,5659188,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
53_20994B1_S101_scaffolds_final,DH,Southern Asia,India,2,aiims20,2021,1,319578,88,5657245,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
54_20989B2_S102_scaffolds_final,DH,Southern Asia,India,2,aiims20,2021,1,289475,103,5667280,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
55_21003B2_S103_scaffolds_final,DH,Southern Asia,India,2,aiims20,2021,0,319578,98,5668509,2,ST45,KL24,K24,Typeable,O1/O2v1,O2a,Typeable,O2a,O2a (O1/O2v1)
56_21012B1_S104_scaffolds_final,DH,Southern Asia,India,2,aiims21,2021,0,281107,76,5496748,1,ST1741,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
57_21015B1_S105_scaffolds_final,DH,Southern Asia,India,2,aiims21,2021,0,281107,78,5499719,1,ST1741,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
58_21017B1_S106_scaffolds_final,DH,Southern Asia,India,2,aiims21,2021,0,281375,76,5497787,1,ST1741,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
FF31_01-0024-00.1,MBIRA,Southern Africa,South Africa,57,MB3,2021,0,192620,91,5264326,1,ST29,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
FF31_01-0032-00-B.1,MBIRA,Southern Africa,South Africa,57,MB4,2021,0,161341,103,5611931,1,ST39,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable,O1.v1,O1 (O1/O2v1)
FF31_01-0057-00.1,MBIRA,Southern Africa,South Africa,57,MB7,2021,0,178375,112,5450411,1,ST29,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable,O1.v2,O1 (O1/O2v2)
